country;ubigeo;departamento;provincia;distrito;latitud;longitud
PERÚ;220803;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;-5.9872;-77.2781
PERÚ;220804;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;-5.9361;-77.3069
PERÚ;220805;SAN MARTIN;RIOJA;PARDO MIGUEL;-5.7394;-77.5044
PERÚ;220806;SAN MARTIN;RIOJA;POSIC;-6.0133;-77.1619
PERÚ;220807;SAN MARTIN;RIOJA;SAN FERNANDO;-5.9019;-77.2694
PERÚ;220808;SAN MARTIN;RIOJA;YORONGOS;-6.1386;-77.1442
PERÚ;220809;SAN MARTIN;RIOJA;YURACYACU;-5.9311;-77.2264
PERÚ;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.4894;-76.3603
PERÚ;220902;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;-6.6631;-76.2867
PERÚ;220903;SAN MARTIN;SAN MARTIN;CACATACHI;-6.4619;-76.4514
PERÚ;220904;SAN MARTIN;SAN MARTIN;CHAZUTA;-6.5736;-76.1378
PERÚ;220905;SAN MARTIN;SAN MARTIN;CHIPURANA;-6.3542;-75.7414
PERÚ;220906;SAN MARTIN;SAN MARTIN;EL PORVENIR;-6.2117;-75.8008
PERÚ;220907;SAN MARTIN;SAN MARTIN;HUIMBAYOC;-6.4178;-75.7681
PERÚ;220908;SAN MARTIN;SAN MARTIN;JUAN GUERRA;-6.5842;-76.3308
PERÚ;220909;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;-6.49;-76.3406
PERÚ;220910;SAN MARTIN;SAN MARTIN;MORALES;-6.4792;-76.3831
PERÚ;220911;SAN MARTIN;SAN MARTIN;PAPAPLAYA;-6.2453;-75.7906
PERÚ;220912;SAN MARTIN;SAN MARTIN;SAN ANTONIO;-6.4094;-76.4067
PERÚ;220913;SAN MARTIN;SAN MARTIN;SAUCE;-6.6906;-76.2167
PERÚ;220914;SAN MARTIN;SAN MARTIN;SHAPAJA;-6.5797;-76.2619
PERÚ;221001;SAN MARTIN;TOCACHE;TOCACHE;-8.1883;-76.5094
PERÚ;221002;SAN MARTIN;TOCACHE;NUEVO PROGRESO;-8.4506;-76.3264
PERÚ;221003;SAN MARTIN;TOCACHE;POLVORA;-7.9078;-76.6678
PERÚ;221004;SAN MARTIN;TOCACHE;SHUNTE;-8.3517;-76.7297
PERÚ;221005;SAN MARTIN;TOCACHE;UCHIZA;-8.4583;-76.4617
PERÚ;230101;TACNA;TACNA;TACNA;-18.0019;-70.2519
PERÚ;230102;TACNA;TACNA;ALTO DE LA ALIANZA;-17.9931;-70.2478
PERÚ;230103;TACNA;TACNA;CALANA;-17.9433;-70.1883
PERÚ;230104;TACNA;TACNA;CIUDAD NUEVA;-17.9819;-70.2381
PERÚ;230105;TACNA;TACNA;INCLAN;-17.7939;-70.4947
PERÚ;230106;TACNA;TACNA;PACHIA;-17.8964;-70.1539
PERÚ;230107;TACNA;TACNA;PALCA;-17.7783;-69.9597
PERÚ;230108;TACNA;TACNA;POCOLLAY;-17.9967;-70.2258
PERÚ;230109;TACNA;TACNA;SAMA;-17.8625;-70.56
PERÚ;230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIP;-18.0431;-70.2517
PERÚ;230111;TACNA;TACNA;LA YARADA LOS PALOS;-18.2861;-70.4392
PERÚ;230201;TACNA;CANDARAVE;CANDARAVE;-17.2681;-70.2503
PERÚ;230202;TACNA;CANDARAVE;CAIRANI;-17.2853;-70.3636
PERÚ;230203;TACNA;CANDARAVE;CAMILACA;-17.2425;-70.3881
PERÚ;230204;TACNA;CANDARAVE;CURIBAYA;-17.3814;-70.3347
PERÚ;230205;TACNA;CANDARAVE;HUANUARA;-17.3136;-70.3225
PERÚ;230206;TACNA;CANDARAVE;QUILAHUANI;-17.3183;-70.2586
PERÚ;230301;TACNA;JORGE BASADRE;LOCUMBA;-17.6139;-70.7628
PERÚ;230302;TACNA;JORGE BASADRE;ILABAYA;-17.4181;-70.5131
PERÚ;230303;TACNA;JORGE BASADRE;ITE;-17.8617;-70.9658
PERÚ;230401;TACNA;TARATA;TARATA;-17.475;-70.0319
PERÚ;230402;TACNA;TARATA;CHUCATAMANI;-17.4806;-70.1231
PERÚ;230403;TACNA;TARATA;ESTIQUE;-17.5419;-70.0183
PERÚ;230404;TACNA;TARATA;ESTIQUE-PAMPA;-17.5386;-70.0314
PERÚ;230405;TACNA;TARATA;SITAJARA;-17.3753;-70.1339
PERÚ;230406;TACNA;TARATA;SUSAPAYA;-17.3481;-70.1336
PERÚ;230407;TACNA;TARATA;TARUCACHI;-17.5258;-70.0317
PERÚ;230408;TACNA;TARATA;TICACO;-17.4472;-70.0467
PERÚ;240101;TUMBES;TUMBES;TUMBES;-3.5711;-80.4592
PERÚ;240102;TUMBES;TUMBES;CORRALES;-3.6014;-80.4806
PERÚ;240103;TUMBES;TUMBES;LA CRUZ;-3.6372;-80.59
PERÚ;240104;TUMBES;TUMBES;PAMPAS DE HOSPITAL;-3.6933;-80.4392
PERÚ;240105;TUMBES;TUMBES;SAN JACINTO;-3.6408;-80.4453
PERÚ;240106;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;-3.6278;-80.4336
